Data;DTP - 01 ano(1º REF);Poliomielite(VOP/VIP)(1ºREF);FA(< 1 ano);Varicela;Tríplice Viral - D1;Rotavírus Humano;Pneumocóccica(1 ano);Menigocócica Conj.C(< 1 ano);Pentavalente (< 1 ano);Tríplice Viral - D2;Hepatite A;Pneumocóccica(<1 ano);BCG;Menigocócica Conj.C(1 ano);Poliomielite(< 1 ano);População;Região
01/07/2017;103,5;103,16;0,34;104,51;86,03;103,5;88,38;102,49;84,68;104,84;101,82;108,88;114,25;88,38;87,03;3571;325 - AMVALI - JARAGUA DO SUL
01/08/2021;93,63;88,06;79,46;97,68;107,3;93,63;97,17;89,58;111,85;61,24;95,66;96,16;74,4;96,16;107,8;2371;313 - AMEOSC - SAO MIGUEL DO OESTE
01/06/2022;76,81;89,04;76,81;82,39;92,9;76,6;89,04;81,96;82,39;71,45;92,9;83,03;108,14;89,25;81,1;5593;320 - AMREC - CRICIUMA
01/04/2021;80,96;77,55;73,47;61,8;93,96;76,23;89,99;81,51;78,1;49,9;87,13;78,21;87,35;90,55;77,77;10894;315 - AMFRI - ITAJAI
01/01/2023;83,91;80,88;88,46;102,11;116,26;100,59;104,63;112,22;116,76;100,08;69,76;102,11;84,92;107,16;115,75;2374;309 - AMAI - XANXERE
01/07/2015;114,64;105,56;84,56;66,11;118,61;122,3;101,58;124;127,41;67,25;104,14;126,84;122,58;96,48;108,68;4229;310 - AMARP - VIDEIRA
01/08/2017;74,31;72,31;1,28;39,39;82,14;32,28;37,87;93,09;34,52;39,79;43,71;56,33;24,85;74,39;81,5;15018;326 - GRANFPOLIS - FPOLIS
01/08/2019;69,73;99,32;90,16;113,17;119,04;111,29;119,27;111,99;86,4;111,99;107,3;112,23;88,98;112,93;98,38;5111;319 - AMPLA - MAFRA
01/09/2015;82,17;81,14;5,14;86,96;84,91;104,76;81,83;124,62;102,03;85,25;95,52;111,61;111,95;84,91;102,03;3505;325 - AMVALI - JARAGUA DO SUL
01/01/2022;77,42;71,96;67,49;86,85;90,82;90,82;87,84;89,33;86,35;57,07;70,47;92,31;60,55;84,37;83,87;2418;309 - AMAI - XANXERE
01/08/2020;95,98;101,22;101,22;103,85;119,58;109,62;113,29;106,47;135,31;79,72;105,94;109,09;87,06;112,24;120,63;2288;313 - AMEOSC - SAO MIGUEL DO OESTE
01/11/2015;82,65;49,06;0;51,05;76,24;77,35;78,01;100,55;101,66;54,14;75,58;99,23;91,27;76,24;95,03;5430;320 - AMREC - CRICIUMA
01/04/2022;42,43;44,8;55,82;65,96;65,75;74,28;77,3;82,91;73,95;45,67;69,42;78,81;89,93;50,63;69,31;11115;315 - AMFRI - ITAJAI
01/08/2018;110,7;109,78;36,65;44,02;116,93;84,74;103,18;90,19;89,58;62,07;96,72;70,52;115,93;105,48;84,2;15620;326 - GRANFPOLIS - FPOLIS
01/07/2019;103,04;103,69;87,86;99,81;112,09;115,96;110,15;134,05;110,47;100,13;110,15;119,19;114,67;114,99;111,44;3715;325 - AMVALI - JARAGUA DO SUL
01/09/2016;136,1;444,92;0,34;156,59;125,68;160,96;127,36;172,39;148,19;156,26;160,29;165,67;132,74;122,99;150,55;3571;325 - AMVALI - JARAGUA DO SUL
01/01/2021;71,03;80,03;84,54;89,54;89,54;100,04;92,54;93,04;100,54;95,04;72,53;100,54;83,53;95,04;102,04;2399;309 - AMAI - XANXERE
01/11/2016;43,78;50,9;0;46,29;74,78;103,89;77,92;92,79;56,55;47,34;56,97;109,13;60,74;74,36;55,72;5729;320 - AMREC - CRICIUMA
01/06/2020;70,33;66,35;67,82;68,45;79,54;74,1;86,24;80,17;80,59;74,1;66,98;78,7;88,33;84,56;82,05;5733;320 - AMREC - CRICIUMA
01/07/2017;87,61;80,76;52,51;90,46;86,47;87,9;79,33;91,03;98,74;91,61;91,61;85,04;98,74;85,61;96,17;4205;310 - AMARP - VIDEIRA
01/01/2023;106,58;107,18;119,79;109,32;112,89;116,22;110,27;117,88;120,02;108,6;109,67;120,26;111,22;103,97;119,19;10088;321 - AMUNESC - JOINVILLE
01/09/2017;48,39;102,49;0,34;103,5;101,15;225,48;102,16;167,68;152,56;106,52;106,52;182,47;105,18;103,5;155,59;3571;325 - AMVALI - JARAGUA DO SUL
01/02/2023;53,16;54,79;82,41;75,97;105,11;72,04;95,62;80,99;77,17;66,91;80,88;76,95;91,47;66,69;77,28;10994;315 - AMFRI - ITAJAI
01/09/2019;9,57;111,62;51,32;109,01;98,86;88,72;96,26;101,76;6,67;109,88;108,43;102,63;96,83;99,44;89,59;4139;310 - AMARP - VIDEIRA
01/01/2017;88,99;87,66;116,88;92,97;102,93;93,64;102,93;104,26;89,65;92,97;94,3;96,29;100,28;96,29;94,96;1807;311 - AMAUC - CONCORDIA
01/07/2016;83,61;0;85,61;91,32;91,89;102,73;88,75;84,19;91,03;91,61;95,32;101,02;85,9;88,47;91,61;4205;310 - AMARP - VIDEIRA
01/01/2022;80,69;83,52;92,24;79;102,42;102,88;93,71;96,31;97,67;74,58;81,71;107,06;97,1;86,69;95,07;10603;321 - AMUNESC - JOINVILLE
01/09/2018;76,74;73,72;80,09;77,41;69,03;103,55;70,37;79,75;90,14;77,74;77,74;104,22;112,26;46,58;91,15;3581;325 - AMVALI - JARAGUA DO SUL
01/03/2019;46,29;64,93;102,2;81,76;93,19;92,59;78,76;92,59;102,81;79,96;78,76;94,39;96,19;94,99;102,2;1996;311 - AMAUC - CONCORDIA
01/09/2018;73,45;71,49;74,28;91,88;57,81;95,23;60,88;98,58;101,09;92,16;75,96;98,3;92,44;63,95;85,73;4297;310 - AMARP - VIDEIRA
01/01/2018;85,96;85,96;123,09;82,52;128,6;136,16;104,53;121,03;135,47;72,89;88,02;136,85;104,53;109,34;120,34;1745;311 - AMAUC - CONCORDIA
01/07/2019;106,11;101,76;111,33;97,41;106,69;99,44;110,75;107,27;86,98;100,02;108,14;100,31;111,91;113,07;104,66;4139;310 - AMARP - VIDEIRA
01/09/2019;22,93;84,31;74,94;101,75;122,1;120,48;125,01;118,22;33,59;102,07;98,2;125,33;95,94;125,65;112,73;3715;325 - AMVALI - JARAGUA DO SUL
01/01/2021;104,29;103,13;117,49;102,09;110,08;124,43;110,08;130,22;135,43;102,32;101,86;127,56;102,79;96,07;128,14;10367;321 - AMUNESC - JOINVILLE
01/03/2018;94,9;85,27;112,78;93,52;123,78;79,08;100,4;107,28;57,08;88,71;102,46;80,46;133,41;110,03;114,84;1745;311 - AMAUC - CONCORDIA
01/02/2020;95,16;73,34;73,23;91,23;92,69;66,48;83,8;81,78;32,62;93,93;95,39;68,28;107,87;90,78;78,29;10668;315 - AMFRI - ITAJAI
01/02/2021;62,35;54,19;64,77;66,64;72,48;67,74;63,67;72,7;69,4;65,87;62,35;71,38;84,38;75,01;66,42;10894;315 - AMFRI - ITAJAI
01/12/2019;2,97;49,48;68,04;63,05;60,19;64,59;47,94;68,75;12,37;63,4;51,39;66,38;42,23;45,44;63,28;10088;317 - AMMVI - BLUMENAU
01/09/2017;46,52;103,02;115,01;90,75;86,18;204,9;99,6;150,96;157,81;90,75;104,16;169,23;106,73;95,32;144,68;4205;310 - AMARP - VIDEIRA
01/01/2019;105,21;106,41;120,24;110,02;104,01;111,22;98;100,4;116,63;110,62;115,43;108,82;109,42;108,82;111,22;1996;311 - AMAUC - CONCORDIA
01/07/2018;101,93;103,89;74,01;94,67;102,49;102,21;103,05;105;72,61;96,07;104,44;102,21;110,59;105,28;90,76;4297;310 - AMARP - VIDEIRA
01/01/2020;183,03;166,97;168,89;143,89;135,07;160,52;110,52;164,71;157,47;144,91;141,52;164,59;106,11;128,85;153,85;10608;321 - AMUNESC - JOINVILLE
01/03/2017;98,28;90,32;91,64;92,97;100,28;94,3;97,62;95,63;104,93;92,97;94,3;102,27;142,78;102,93;105,59;1807;311 - AMAUC - CONCORDIA
01/02/2022;46,1;49,66;75,79;71,36;96,19;72,87;83,78;78,7;74,49;65,96;82,05;76,55;58,41;59,06;74,6;11115;315 - AMFRI - ITAJAI
01/09/2016;112,72;357,86;123;132,13;112,15;151,82;120,71;165,8;159,52;132,41;133,27;152,39;129,85;120,14;159,52;4205;310 - AMARP - VIDEIRA
01/01/2023;85,78;90,35;110,69;107,56;107,68;115,74;107,08;115,86;115,86;103,59;102,51;118,15;57,27;98,9;118,87;9974;317 - AMMVI - BLUMENAU
01/02/2021;61,08;63,33;80,28;66,82;88,76;71,56;89,01;82,03;78,79;64,08;67,57;76,79;93,25;89,01;78,54;4813;322 - AMUREL - TUBARAO
01/12/2017;77,68;74,91;4,65;64,86;75,67;100,18;63,1;98,29;101,44;69,51;81,32;97,41;52,04;54,05;95,02;9547;317 - AMMVI - BLUMENAU
01/09/2016;119,03;330,89;0,23;147,19;122,97;155,77;125,17;157,74;160,63;145,34;132,12;156,92;106,28;124,01;152,64;10354;321 - AMUNESC - JOINVILLE
01/01/2022;88,82;85,52;85,05;85,29;83,99;92,71;77,27;90;92;83,05;88,7;93,88;41,35;73,98;92,82;10187;317 - AMMVI - BLUMENAU
01/02/2020;93,81;84,9;75,5;89,36;86,39;65,1;85,64;75,5;50,25;89,11;89,85;71,53;73,02;85,64;78,22;4848;322 - AMUREL - TUBARAO
01/06/2022;52,25;51,17;65,53;72,87;88,96;96,63;85,18;88,21;74,93;64,99;81,51;104,18;146,4;61,43;73,85;11115;315 - AMFRI - ITAJAI
01/12/2018;83,64;72,95;98,92;84,88;76,43;114,83;56,42;133,47;106,5;84,13;87,49;116,82;55,3;82,52;104,64;9656;317 - AMMVI - BLUMENAU
01/09/2017;49,37;114,74;1,16;110,8;108,02;176,51;107,32;164,34;144,06;112,65;119,61;171,41;103,38;102,57;144,06;10354;321 - AMUNESC - JOINVILLE
01/02/2023;71,46;73,49;79,34;56,45;104,77;75,02;84,17;88,24;87,22;56,71;76,29;76,54;92,31;88,75;89,26;4719;322 - AMUREL - TUBARAO
01/01/2021;87,83;72,72;104,24;79,09;87,48;102,47;86,65;89,84;97,39;79,45;65,05;102,82;51,23;82,28;90,19;10165;317 - AMMVI - BLUMENAU
01/06/2021;54,86;53,42;54,64;53,31;65,54;65,87;63,45;60,36;60,69;41,42;56,51;67,74;67,96;62,02;60,69;10894;315 - AMFRI - ITAJAI
01/01/2015;96,91;25,02;1,58;5,7;103,88;112,75;99,45;101,35;114,33;6,02;101,03;120,35;97,23;101,98;109,9;3789;312 - AMAVI - RIO DO SUL
01/12/2015;72,49;61,72;2,36;72,36;64,74;75,51;58,7;78,14;79,84;69,99;29,15;83,13;21,14;62,25;80,24;9138;317 - AMMVI - BLUMENAU
01/09/2018;67,12;64,82;57,35;81,49;63,79;98,04;69,99;82,41;90,68;81,72;77,23;98,38;111,6;54,48;87,12;10441;321 - AMUNESC - JOINVILLE
01/01/2020;167,61;107,89;97,42;90,05;81,36;89,21;57,45;95,52;105,75;91;114,2;88,26;59,83;99,68;93,97;10088;317 - AMMVI - BLUMENAU
01/02/2022;85,77;87,82;98,31;83,46;119,82;80,65;109,32;92,68;99,34;72,2;93,45;87,31;97,55;110,6;100,11;4687;322 - AMUREL - TUBARAO
01/06/2020;78,07;87,29;74,02;83,8;89,43;99,66;86,16;90,89;85,71;86,16;88,75;106,3;107,2;93,03;80,88;10668;315 - AMFRI - ITAJAI
01/06/2022;73,92;74,44;79,5;88,04;98,5;103,56;80,89;92,05;88,57;68,87;89,44;106,7;133,02;85,95;87,35;6883;318 - AMOSC - CHAPECO
01/09/2019;3,96;70,25;82,35;107,01;107,47;103,96;111,09;105,88;12,9;107,47;112,56;107,92;97,06;106,22;101,58;10608;321 - AMUNESC - JOINVILLE
01/12/2016;61,84;52,54;4,78;66,49;54,43;72,15;59,2;76,92;69,89;65,49;65,36;76,42;40,85;56,31;52,92;9547;317 - AMMVI - BLUMENAU
01/04/2022;86,26;81,87;74,73;89,56;97,25;84,62;107,69;80,77;76,92;69,78;95,6;84,62;74,18;103,3;76,37;2184;313 - AMEOSC - SAO MIGUEL DO OESTE
01/06/2021;64,19;62,61;85,35;65,06;89,9;92,35;75,21;77,66;78,53;50,55;78,01;93,05;94,62;81,15;77,83;6861;318 - AMOSC - CHAPECO
01/03/2023;80,79;83,21;96,52;87,44;107,41;97,13;98,64;98,34;129,8;76,55;92,28;101,06;110,44;101,66;130,11;3966;312 - AMAVI - RIO DO SUL
01/02/2022;71,02;78,74;82,39;79,6;105,78;86,04;86,68;88,18;95,26;72,73;83,03;88,83;97,41;91,61;94,19;5593;320 - AMREC - CRICIUMA
01/04/2021;107,8;106,28;104,26;96,67;114,89;91,61;107,3;81,99;82,5;74,91;104,77;91,61;76,93;101,22;81,48;2371;313 - AMEOSC - SAO MIGUEL DO OESTE
01/10/2019;11,14;115,96;101,2;112,65;118,07;110,24;111,45;126,81;44,88;118,37;115,96;116,57;93,67;113,25;116,27;3984;312 - AMAVI - RIO DO SUL
01/06/2020;73,68;71,32;82,21;88,57;81,13;93,65;95,46;96,37;88,2;101,27;93,65;97,82;108,53;99,64;96,55;6612;318 - AMOSC - CHAPECO
01/03/2022;67,82;64,51;85;70,23;85,61;81,69;86,21;79,58;93,14;50,34;75,06;86,51;102,49;88,02;92,24;3981;312 - AMAVI - RIO DO SUL
01/02/2023;70,18;72,55;79,84;64,17;94,44;77,7;81,77;89,29;88,21;69,54;80,7;80,06;88,64;84,56;89,72;5591;320 - AMREC - CRICIUMA
01/04/2020;121,15;100,7;89,16;95,45;100,17;113,81;100,17;89,69;143,18;94,41;88,11;112,24;69,76;104,37;100,17;2288;313 - AMEOSC - SAO MIGUEL DO OESTE
01/10/2022;79,9;72,46;52,61;101,24;93,8;103,23;81,89;98,26;101,74;84,86;56,58;106,2;76,92;82,88;101,24;2418;309 - AMAI - XANXERE
01/03/2021;75,94;70,05;75,35;68,87;71,52;80,06;74,76;83,3;90,65;71,23;74,47;83,59;88,59;72,41;87,71;4077;312 - AMAVI - RIO DO SUL
01/02/2020;83,52;76,4;71,17;82,47;87,91;57,77;88,33;67,19;57,56;84,77;84,14;59,45;71,59;79,96;74,31;5733;320 - AMREC - CRICIUMA
01/10/2021;93,04;86,04;77,53;112,05;100,04;82,53;91,54;93,04;96,04;78,03;74,53;85,54;67,03;89,54;96,54;2399;309 - AMAI - XANXERE
01/10/2020;108,29;89,09;71,86;166,37;141,26;89,09;99,43;78,26;108,29;115,18;109,27;93,03;60,54;94,5;91,55;2438;309 - AMAI - XANXERE
01/03/2020;75,6;69,88;86,14;73,19;64,16;66,57;62,05;66,57;56,02;73,49;74,7;69,28;76,81;62,65;62,35;3984;312 - AMAVI - RIO DO SUL
01/02/2021;85,35;75,67;85,35;94,16;82,12;72,66;85,78;76,96;85,78;95,88;88,57;78,04;92,87;82,55;84,92;5582;320 - AMREC - CRICIUMA
01/10/2016;67,61;85,87;0,32;68,25;67,29;96,45;67,61;94,85;99,33;68,25;62,48;102,22;75,94;69,21;98,37;3745;312 - AMAVI - RIO DO SUL
01/06/2022;92,8;92,31;79,37;88,4;100,61;98,41;90,35;95,48;84;66,91;94,75;106,47;117,46;95,24;82,3;4914;319 - AMPLA - MAFRA
01/06/2021;70;70;56,7;68,66;86,94;82,7;61,97;70,37;70,52;61,9;74,83;84,71;32,1;80,62;69,55;16149;326 - GRANFPOLIS - FPOLIS
01/11/2016;84,86;99,56;1,68;87,57;80,38;95,88;80,78;99,48;98,36;88,21;87,42;106,83;99,56;78,31;98,28;15018;326 - GRANFPOLIS - FPOLIS
01/11/2016;74,39;77,4;70,7;76,93;68,16;70,93;64,69;66,77;76,7;77,4;76,47;72,55;74,39;64,92;76,7;5194;319 - AMPLA - MAFRA
01/01/2019;95,94;96,9;101,43;92,71;101,1;142,77;99,81;106,59;130,17;93,03;94,97;145,36;124,04;119,52;132,11;3715;325 - AMVALI - JARAGUA DO SUL
01/07/2017;100,36;95,15;87,1;97,04;94,67;109,82;87,1;106,04;74,32;97,51;99,41;120,71;98,46;82,37;93,73;2535;316 - AMMOC - JOACABA
01/05/2019;83,03;95,93;88,57;104,98;113,46;97,85;112,22;98,98;105,77;105,09;110,41;100,45;114,03;104,75;105,43;10608;321 - AMUNESC - JOINVILLE
01/06/2021;79,4;76,53;81,06;74,15;89,17;81,78;77,97;84,64;77,73;63,18;80,83;82,73;84,88;84,88;76,06;5033;319 - AMPLA - MAFRA
01/06/2022;55,59;56,78;36,74;50,37;64,75;64,75;44,34;63,49;54,55;42,18;61,25;73,1;27,94;61,48;53,06;16104;326 - GRANFPOLIS - FPOLIS
01/01/2015;122,01;115,2;110,1;57,32;125,99;157,77;111,52;149,54;137,05;57,89;112,93;132,51;120,6;119,46;127,12;4229;310 - AMARP - VIDEIRA
01/10/2015;79,18;22,17;4,43;51,62;66,19;115,28;66,19;113,38;94,38;59,86;74,43;97,55;93,75;68,41;96,28;3789;312 - AMAVI - RIO DO SUL
01/11/2017;89,64;86,18;86,18;80,63;86,18;100,5;76,01;101,19;95,65;83,17;94,03;91,72;88,26;80,86;96,8;5194;319 - AMPLA - MAFRA
01/05/2020;125,5;113,36;92,78;107,65;114,08;105,04;106,34;100,63;107,77;111,34;98,26;108,72;46,03;93,85;98,85;10088;317 - AMMVI - BLUMENAU
01/07/2020;105,82;95,49;99,43;96,96;96,47;112,72;104,84;131,91;123,54;105,33;104,84;124,04;110,25;102,87;112,22;2438;309 - AMAI - XANXERE
01/11/2015;83,05;77,18;0,41;62,37;96,04;106,21;86,77;112,17;105,8;63,78;65,51;109,02;111,42;87,27;103,56;14507;326 - GRANFPOLIS - FPOLIS
01/05/2020;124,79;119,52;111,61;109,41;110,29;108,97;122,59;101,06;109,41;112,93;107,65;112,49;88,32;112,49;105,46;2731;316 - AMMOC - JOACABA
01/05/2018;93,32;90,11;67,92;88,84;109,76;92,52;106,31;85,62;85,05;92,18;97,92;94,82;114,7;104,93;88,5;10441;321 - AMUNESC - JOINVILLE
01/07/2018;112,93;116,04;84,03;120,93;104,48;104,93;100,48;74,69;101,82;119,6;124,49;108,48;102,26;68,47;106,71;2699;316 - AMMOC - JOACABA
01/03/2015;102,69;95,21;3,41;95,86;115,96;111,49;106,11;115,04;126,85;92,84;133,16;128,69;65;117,27;124,89;9138;317 - AMMVI - BLUMENAU
01/06/2020;79,36;88,75;81;90,16;81,47;87,81;82,41;79,83;70,91;92,51;91,33;90,16;85,93;88,05;75,13;5111;319 - AMPLA - MAFRA
01/10/2018;118,83;95,37;90,12;129,94;83,02;119,44;77,47;116,05;117,59;130,25;106,79;125;100,31;102,47;112,35;3888;312 - AMAVI - RIO DO SUL
01/05/2022;56,66;61,61;28,62;45;26,39;87,76;74,45;84,93;75,27;14,96;64,08;93,53;48,3;69,15;76,21;10187;317 - AMMVI - BLUMENAU
01/05/2021;85,47;77,8;76,62;72,6;83,7;84,64;84,41;80,75;82,99;73,78;69,53;87,71;47,22;80,63;83,34;10165;317 - AMMVI - BLUMENAU
01/01/2017;106,86;105,85;1,34;106,19;108,88;107,87;110,22;110,22;110,89;105,85;107,2;108,88;84,01;110,56;112,24;3571;325 - AMVALI - JARAGUA DO SUL
01/05/2021;84,87;82,68;82,68;75,25;102,37;89,25;91;102,37;93,62;53,81;94,06;100,18;116,37;94,5;93,62;2743;316 - AMMOC - JOACABA
01/05/2017;114,39;116,82;0,58;119,37;132,59;92,37;126,79;90,75;100,25;119,72;119,84;94,11;130,27;126,91;101,87;10354;321 - AMUNESC - JOINVILLE
01/07/2021;93,54;85,04;62,53;82,03;90,54;86,04;84,54;88,54;96,04;65,03;74,53;100,54;69,03;80,03;96,04;2399;309 - AMAI - XANXERE
01/07/2015;113,46;99,04;107,69;76,92;118,27;112,98;119,71;113,46;114,9;79,81;113,46;108,65;126,44;117,79;102,4;2496;316 - AMMOC - JOACABA
01/10/2017;83,95;81,07;2,24;73,7;87,16;124,65;74,98;115,67;111,83;74,98;79,47;122,4;91,64;75,3;111,51;3745;312 - AMAVI - RIO DO SUL
01/01/2018;78,75;78,75;7,71;78,41;78,75;98,86;81,43;100,87;117,29;77,74;80,76;108,57;93,16;82,44;116,95;3581;325 - AMVALI - JARAGUA DO SUL
01/05/2022;64,28;69,26;24,9;46,17;41,64;105,02;94,61;107,28;74,69;13,58;68,8;111,35;106,83;91,44;77,86;2651;316 - AMMOC - JOACABA
01/11/2015;58,77;42,65;60,19;55,45;56,4;70,85;48,1;72,27;76,54;57,82;63,27;76,3;72,04;46,92;66,11;5064;319 - AMPLA - MAFRA
01/07/2016;98,93;0,95;96,09;95,15;92,78;108,4;86,15;97,99;99,88;97,51;101,78;105,09;101,78;89,94;101,3;2535;316 - AMMOC - JOACABA
01/05/2016;93,3;0,12;0,12;96,31;103,5;92,72;110,57;93,18;90,98;102,11;95,96;93,53;121,23;105,35;88,31;10354;321 - AMUNESC - JOINVILLE
01/07/2022;94,29;92,31;67,99;113,15;126,55;89,33;82,38;87,34;79,4;81,89;67,99;92,8;100,74;82,88;77,92;2418;309 - AMAI - XANXERE
01/11/2015;94,69;62,93;93,3;52,41;84,57;102,43;86,35;99,45;93,9;56,97;42,28;94,09;55,19;86,95;89,53;6045;318 - AMOSC - CHAPECO
01/06/2018;74,41;82,51;58,22;90,6;101,57;96,08;96,61;93,73;98,96;89,82;87,73;100;122,98;101,83;87,99;4596;322 - AMUREL - TUBARAO
01/07/2020;109,04;112,95;95,48;112,65;120,48;123,8;109,94;138,25;118,98;109,04;106,33;125,9;96,39;118,37;118,37;3984;312 - AMAVI - RIO DO SUL
01/12/2018;75,1;69,95;74,07;74,58;51,95;89,5;54,01;96,19;102,36;74,58;84,35;92,07;91,04;56,58;100,81;2333;309 - AMAI - XANXERE
01/09/2020;80,41;84,36;68,55;84,36;84,8;86,56;79,97;87;83,49;61,96;76,89;90,08;82,17;66,79;86,56;2731;316 - AMMOC - JOACABA
01/10/2018;122,71;106,26;94,26;104,93;80,03;97,81;85,36;120,49;115,6;104,48;96,92;100,04;96,04;108,48;112,49;2699;316 - AMMOC - JOACABA
01/01/2017;117,92;110,55;1,92;121,44;117,28;121,76;120,8;126,57;137,46;121,76;112,15;125,29;103,82;122,08;133,94;3745;312 - AMAVI - RIO DO SUL
01/03/2018;72,47;72,47;104,04;77,81;100,48;89,81;96,48;91,14;81,81;74,69;91,14;91,59;118,71;98,7;108,48;2699;316 - AMMOC - JOACABA
01/01/2015;91,75;87,99;2,74;134,21;117,77;137,97;120,51;137,29;153,38;127,36;123,94;147,9;134,21;111,95;150,3;3505;325 - AMVALI - JARAGUA DO SUL
01/06/2017;65,73;61,11;0,54;73,88;76,05;82,84;73,61;71,98;25,8;77,95;73,88;88,28;118,7;62,74;62,2;4418;322 - AMUREL - TUBARAO
01/11/2016;90,16;93,26;95,21;96,96;84,33;90,74;84,13;108,42;114,25;97,15;89,38;94,24;35,56;84,72;112,31;6176;318 - AMOSC - CHAPECO
01/05/2015;104,51;69,04;5,07;9,82;128,27;97,86;117,18;89,94;81,08;10,13;136,82;83,29;90,26;124,15;83,29;3789;312 - AMAVI - RIO DO SUL
01/12/2017;97,15;95,14;92,46;93,8;97,82;127,3;89,78;127,3;130,65;101,17;103,85;116,58;121,94;91,79;130,65;1791;309 - AMAI - XANXERE
01/07/2021;76,53;81,24;73,58;78,29;86,24;82,71;80,06;97,42;84,18;64,16;80,35;85,65;72,41;81,53;82,41;4077;312 - AMAVI - RIO DO SUL
01/10/2017;82,84;86,15;83,79;74,79;97,51;107,46;94,2;108,4;116,92;76,21;81,89;120,71;92,31;85,68;115,5;2535;316 - AMMOC - JOACABA
01/09/2022;94,65;91,94;83,8;103,09;126,9;106,71;100,68;111,23;96,16;84,7;103,69;110,93;105,8;102,79;94,65;3981;312 - AMAVI - RIO DO SUL
01/01/2016;88,76;25,95;2,56;76,9;108,62;119,52;106,7;115,99;121,44;82,03;46,46;119,2;112,79;99,97;107,98;3745;312 - AMAVI - RIO DO SUL
01/03/2019;92,71;94,91;95,79;94,91;102,38;111,17;97,99;93,15;106,77;95,35;92,71;111,17;98,43;105,46;107,65;2731;316 - AMMOC - JOACABA
01/01/2016;88,04;86,7;0;60,82;104,51;117,61;102,16;109,21;103,84;56,12;37,97;124,67;124;103,5;98,46;3571;325 - AMVALI - JARAGUA DO SUL
01/06/2016;84,74;0,27;0,27;89,63;105,12;106,2;102,13;88,28;78,5;88,28;96,15;106,2;96,42;99,14;78,23;4418;322 - AMUREL - TUBARAO
01/09/2022;111,35;102,3;88,27;121,77;135,35;102,3;105,92;124,48;106,37;87,82;117,24;105,02;110;99,59;107,28;2651;316 - AMMOC - JOACABA
01/12/2016;74,37;82,41;93,13;83,08;87,1;93,8;85,09;91,79;82,41;82,41;79,73;95,14;125,96;84,42;83,75;1791;309 - AMAI - XANXERE
01/03/2015;82,69;67,79;89,42;23,56;95,67;97,12;82,69;103,85;99,04;25;103,85;100,96;95,67;88,94;84,13;2496;316 - AMMOC - JOACABA
01/07/2022;94,35;93,44;96,16;103,69;147,1;88,92;90,73;99,77;100,08;85,31;105,8;95,55;84,1;100,08;99,77;3981;312 - AMAVI - RIO DO SUL
01/10/2016;78,58;100,83;76,21;76,69;84,26;88,99;82,84;101,3;106,98;76,69;71,01;97,04;93,25;84,26;106,51;2535;316 - AMMOC - JOACABA
01/09/2021;76,23;74,76;64,46;86,53;85,95;98,6;71,23;97,42;93,3;66,52;83,3;102,72;88,3;72,41;88,89;4077;312 - AMAVI - RIO DO SUL
01/01/2019;93,37;93,07;114,16;118,37;87,65;114,16;106,33;130,72;118,07;117,47;92,17;118,37;118,98;126,51;119,28;3984;312 - AMAVI - RIO DO SUL
01/06/2019;91,58;71,78;76,24;71,78;91,34;77,72;84,16;83,17;76,49;71,78;76,98;83,42;117,57;85,64;77,48;4848;322 - AMUREL - TUBARAO
01/12/2015;65,15;19,49;77,4;66,26;77,96;81,3;67,38;79,07;86,87;69,61;74,06;78,52;90,77;76,84;84,08;2155;309 - AMAI - XANXERE
01/03/2016;83,79;21,3;84,73;89,47;99,41;108,88;93,73;109,82;108,88;100,36;69,11;115,03;133,49;98,93;133,49;2535;316 - AMMOC - JOACABA
01/09/2021;74,37;77,87;82,25;77,43;90,56;94,5;80,5;92,75;83,56;53,37;72,62;94,93;97,56;74,81;84;2743;316 - AMMOC - JOACABA
01/10/2015;87,5;25,96;102,88;76,44;88,94;92,79;87,98;122,6;111,54;78,37;98,08;119,71;113,46;82,21;112,5;2496;316 - AMMOC - JOACABA
01/06/2020;72,71;77,74;57,17;74,53;84,59;72,93;86,13;64,76;52,43;77,89;71,83;76,5;75,77;84,59;59,87;16455;326 - GRANFPOLIS - FPOLIS
01/01/2018;92,59;91,67;27,16;83,33;99,07;107,72;90,43;111,11;124,38;84,26;91,67;111,42;112,65;90,74;121,6;3888;312 - AMAVI - RIO DO SUL
01/09/2020;96,99;107,23;74,1;85,24;108,13;86,45;103,01;89,16;95,48;76,2;104,22;87,05;93,98;103,01;96,99;3984;312 - AMAVI - RIO DO SUL
01/03/2017;97,04;88,99;111,72;91,83;111,72;106,04;115,03;112,19;116,45;92,78;99,41;118,82;137,75;111,24;114,08;2535;316 - AMMOC - JOACABA
01/09/2015;80,71;81,55;0,12;75,17;80,22;100,58;86,37;98,41;97,21;72,64;81,31;97,81;120,34;81,91;95,64;9962;321 - AMUNESC - JOINVILLE
01/08/2019;56,64;98,08;71,85;106,99;94,41;106,99;103,32;99,13;37,76;107,52;105,42;113,29;100,17;98,08;91,26;2288;313 - AMEOSC - SAO MIGUEL DO OESTE
01/06/2018;62,83;77,58;52,71;83,49;84,75;87,28;81,38;74,63;86,65;83,91;83,49;91,92;92,34;84,12;73,37;5692;320 - AMREC - CRICIUMA
